event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-10-09 04:39:50 UTC,view,1004659,2053013555631882655,electronics.smartphone,samsung,731.04,512509857,4ee1f5f1-1f0a-4f90-856c-5368340d4512
2019-10-13 10:02:47 UTC,view,20900415,2053013561453576945,,roncato,458.7,514260317,38f90707-f2a7-4f13-ab38-7b6094ca41c7
2019-10-24 09:52:02 UTC,view,12714715,2053013553559896355,,tunga,47.62,560210493,9cd7c0ee-b55a-4de0-ab65-27a323a3b25e
2019-10-20 15:25:10 UTC,view,1002633,2053013555631882655,electronics.smartphone,apple,358.44,512750441,993d4530-cda0-4809-a51c-a1aa8cc92030
2019-10-20 14:27:48 UTC,view,8800586,2053013555573162395,electronics.telephone,philips,81.08,512846296,d44585b1-8969-467e-ae2c-7312d50fe251
2019-10-08 01:03:05 UTC,view,30000231,2127425436764865054,construction.tools.welding,,330.67,512416898,83091b0d-8306-46ab-bc6e-75bfd74a628a
2019-10-29 06:08:40 UTC,view,12714293,2053013553559896355,,continental,60.49,519302353,b94ef032-d862-405f-9130-02189af6e020
2019-10-30 21:53:11 UTC,view,5800474,2053013553945772349,electronics.audio.subwoofer,,86.49,556802339,0134675c-5eb4-492c-bcec-f1956a0c65bf
2019-10-09 05:16:33 UTC,view,1004751,2053013555631882655,electronics.smartphone,samsung,197.04,513833151,20f0b7c2-32ab-49cb-a2de-20521a485aa4
2019-10-09 13:36:19 UTC,view,22700080,2053013556168753601,,stels,138.74,515594530,acb61175-d5aa-49d1-bc7a-b6bfe59adc95
2019-10-26 15:49:23 UTC,view,3700958,2053013565983425517,appliances.environment.vacuum,philips,203.33,514714161,8410a000-05d6-46c4-98b6-e640e0f0c6cc
2019-10-12 14:48:00 UTC,view,5100816,2053013553375346967,,xiaomi,28.42,514578559,d1b2edf3-c371-48da-9d39-82656623ab94
2019-10-22 04:29:50 UTC,view,16700355,2053013559901684381,furniture.kitchen.chair,sv,38.59,514774283,abee682e-3710-4c52-b7c3-131886c7b040
2019-10-13 12:03:14 UTC,view,1004739,2053013555631882655,electronics.smartphone,xiaomi,187.89,523656574,3d3da271-ec33-4c74-bec6-8baff4a9ba72
2019-10-28 14:30:38 UTC,view,30300029,2053013559641637517,,,898.32,513672878,cbb02caa-05e9-49c9-82b8-4e0dec77ee07
2019-10-23 05:11:04 UTC,view,6000004,2053013560807654091,auto.accessories.alarm,starline,139.77,515080038,d411e215-17f6-43a8-8842-e6701cabbfa9
2019-10-07 15:24:11 UTC,view,7900548,2053013556487520725,furniture.kitchen.chair,nuna,192.8,519604844,b05a120f-fe9a-44f7-a198-4e83aaf90452
2019-10-09 11:42:08 UTC,view,1307401,2053013558920217191,computers.notebook,asus,306.05,522648646,83fb39d6-2865-442c-8d8a-5d3d31a9c1d8
2019-10-17 08:58:42 UTC,view,12701286,2053013553559896355,,triangle,36.55,557782270,ba330bdb-9530-47c0-8a61-c000e03b133a
2019-10-29 06:44:33 UTC,view,12718741,2053013553559896355,,yokohama,121.5,522445850,ff5868fc-c84a-42c3-bd7c-9c947162d6b5
2019-10-01 18:44:00 UTC,view,1003709,2053013555631882655,electronics.smartphone,samsung,643.49,515797836,b17900b2-ac78-4573-89ba-7c3f06455a6e
2019-10-02 17:09:57 UTC,view,1004850,2053013555631882655,electronics.smartphone,huawei,663.82,515636397,6d40f27e-1b65-4f4f-8a4d-6ef84bed09aa
2019-10-12 04:17:50 UTC,view,17600856,2053013558895051365,,,15.39,535070776,13996aff-3513-41d2-85e5-56951392eca5
2019-10-27 16:38:12 UTC,view,1002548,2053013555631882655,electronics.smartphone,apple,527.17,563987132,35dbc1f0-df78-4a1a-aa2a-242555297e5d
2019-10-14 17:25:30 UTC,view,1004858,2053013555631882655,electronics.smartphone,samsung,131.63,512488677,f1ed8bae-aac0-4781-a8d8-ff810d529bfd
2019-10-24 02:04:35 UTC,view,10900030,2053013555069845885,appliances.kitchen.mixer,bosch,66.9,519934014,e3970553-5c7a-4b03-86ae-75fa4e1a5650
2019-10-29 09:40:40 UTC,view,4300382,2053013552385491165,,xiaomi,115.58,562531787,a004f389-1fc5-4dc5-b82e-cec068d07129
2019-10-23 15:25:13 UTC,view,19200005,2053013556202308035,construction.tools.saw,huter,92.13,548134289,12e0fb41-8b86-4c67-9a44-22a9b0b23e18
2019-10-06 09:47:18 UTC,view,3701046,2053013565983425517,appliances.environment.vacuum,samsung,66.9,539386965,441f83ef-75fb-422c-a7e2-3e55af49475c
2019-10-13 14:51:27 UTC,view,42500002,2095518921355428757,,brw,434.76,513852113,5cecb250-f167-4bae-97ab-23da2f5b3c61
2019-10-18 03:05:33 UTC,view,1004227,2053013555631882655,electronics.smartphone,apple,1003.6,535788512,36d33190-c005-498d-9677-e797c44a6bc5
2019-10-24 11:45:51 UTC,view,26401575,2053013563651392361,,,268.99,516484212,4e22b992-84b1-45b3-baed-d8a19b99d1a6
2019-10-23 10:12:35 UTC,view,3600661,2053013563810775923,appliances.kitchen.washer,samsung,295.76,538327313,4c1f3a7c-5c9a-4423-aa28-c89fd1390822
2019-10-20 01:56:39 UTC,view,5100376,2053013553341792533,electronics.clocks,xiaomi,67.76,542682195,af4c35a0-f513-4247-894a-554bc34a89f7
2019-10-02 06:57:34 UTC,view,1801860,2053013554415534427,electronics.video.tv,kivi,190.45,523390475,414a1061-ae20-480c-929c-2b83d32e1120
2019-10-21 06:10:01 UTC,view,1005021,2053013555631882655,electronics.smartphone,oppo,386.08,545394052,109c18ad-4842-4138-83d1-2e3c8c405a1f
2019-10-26 08:35:01 UTC,view,2700616,2053013563911439225,appliances.kitchen.refrigerators,indesit,302.45,537831472,f51a20c0-daec-49a3-b0d7-bae5e1f9467a
2019-10-01 13:42:16 UTC,view,25600045,2053013559675191951,,elenberg,128.68,529735230,41c3f383-73be-42d4-8f4d-38d6f44556e9
2019-10-10 09:00:30 UTC,view,4501008,2053013563877884791,appliances.kitchen.hob,beko,135.96,558696618,bf669f2e-9514-4b34-9a77-c2e7858e035c
2019-10-05 10:34:46 UTC,view,1005031,2053013555631882655,electronics.smartphone,xiaomi,201.81,512594661,7937ad13-6d2d-4fd6-9b9e-3ba2c31bfd5d
2019-10-13 16:50:10 UTC,view,29502093,2053013566377689091,,biotech,13.51,548398238,006c46b2-0e40-4eaf-8b48-bb7a31e3ffe4
2019-10-21 11:04:15 UTC,view,22700068,2053013556168753601,,force,97.81,513892670,a7e67a7a-ad64-4a44-a96a-2d4782ef7bc7
2019-10-22 16:58:58 UTC,view,10800217,2053013554994348409,,redmond,64.33,563047296,a9bbd34c-31d2-4661-a20a-0a2a1753d9a4
2019-10-26 18:05:44 UTC,view,1003747,2053013555631882655,electronics.smartphone,sony,282.81,542838389,aed1869e-6fcf-46b2-9e36-3368ea288aa2
2019-10-22 15:12:48 UTC,view,30000237,2127425436764865054,construction.tools.welding,hyundai,78.25,513495277,60425b47-bff0-49d5-97dc-36f23e0d32f7
2019-10-04 09:28:53 UTC,view,26900017,2053013564599305123,sport.trainer,housefit,203.35,546660854,b2f40f58-0e0a-4aa1-8d65-3dbb1a9eccbc
2019-10-11 14:12:56 UTC,view,11400662,2053013558458843721,,xiaomi,48.14,530997153,8050ce1b-d1e2-4f5b-8f08-0f4931fa489b
2019-10-24 16:41:30 UTC,view,5100816,2053013553375346967,,xiaomi,27.61,512435067,8d2de6ef-def5-4f9f-93c0-2da4196ec523
2019-10-06 16:55:54 UTC,view,1004863,2053013555631882655,electronics.smartphone,samsung,173.88,524582480,394477c8-9dcd-490d-9594-fc9601ca0dfe
2019-10-25 10:11:30 UTC,view,16800230,2053013558316237377,furniture.kitchen.table,,51.22,547120469,cb995d39-d414-4e4e-9341-90868164287e
2019-10-26 10:09:29 UTC,view,4801838,2053013554658804075,electronics.audio.headphone,jbl,83.53,564100083,698230de-0197-4866-81ff-6d42bf932c5c
2019-10-14 13:34:57 UTC,view,28704695,2053013565069067197,apparel.shoes.keds,greyder,82.37,527425741,d7b5c75d-dc43-48cc-aaf3-6280b9cf7d17
2019-10-15 12:32:05 UTC,purchase,1004777,2053013555631882655,electronics.smartphone,xiaomi,135.01,513780538,0ca58099-7cfb-4ae6-9ffb-d4383b4321dc
2019-10-27 16:27:05 UTC,view,7600132,2053013552821698803,,tp-link,20.05,517998763,6215c80d-1fd5-4023-b3eb-dbfe495688e3
2019-10-08 17:46:48 UTC,view,13104605,2053013553526341921,,trebl,98.33,515141627,804428a3-43bf-4866-8f2d-ed6aea3db3de
2019-10-31 15:56:18 UTC,view,5100833,2053013553375346967,,xiaomi,48.24,556783721,0f8a2cbc-c3da-4ec4-97f4-bc55c426b4fd
2019-10-19 15:00:52 UTC,view,32403696,2053013566562238479,,,19.69,512980052,28088542-bc0e-4e50-afe0-93084879f326
2019-10-17 13:24:35 UTC,view,1004750,2053013555631882655,electronics.smartphone,samsung,196.6,513849509,307baf51-af34-4129-aaa0-5f3526fc3843
2019-10-31 12:47:12 UTC,view,2800670,2053013563835941749,appliances.kitchen.refrigerators,optima,193.03,513745288,d2c9619e-ff80-4843-9d08-a6f7388a9744
2019-10-14 17:36:25 UTC,view,26403286,2053013563651392361,,,249.43,557057435,380fed96-22ce-425f-9961-aac6970df38c
2019-10-02 17:44:10 UTC,view,26500002,2053013563550729061,,vega,19.31,554820998,9da391b1-5036-4ecb-b26c-4162e78a5274
2019-10-05 05:29:21 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,975.56,513102592,073ec180-98be-409c-abf5-e7280484f279
2019-10-04 14:39:00 UTC,view,13200578,2053013557192163841,furniture.bedroom.bed,brw,98.59,515795490,5a9aeebb-f6b3-4a46-8da8-8d0223707555
2019-10-28 19:41:51 UTC,view,12708642,2053013553559896355,,nokian,193.33,532470913,18b1caa8-0582-4c2a-88d2-dc5e26697fb9
2019-10-25 11:09:26 UTC,view,1004016,2053013555631882655,electronics.smartphone,samsung,720.46,540557348,e73cf957-aae7-4777-b3b7-8a3cbb1dab91
2019-10-06 10:53:36 UTC,view,5301043,2053013563173241677,,galaxy,15.93,513327185,7e9a1955-09d0-4aa1-af19-4d8a98b9bfb8
2019-10-23 19:48:11 UTC,view,1004794,2053013555631882655,electronics.smartphone,xiaomi,222.14,562251644,380e1843-9749-4100-a35c-16f9c53ef353
2019-10-08 07:39:43 UTC,view,4804295,2053013554658804075,electronics.audio.headphone,xiaomi,23.08,513244921,2129976b-34cb-4c6c-bf42-9aecbb8c7398
2019-10-21 06:09:02 UTC,view,1801881,2053013554415534427,electronics.video.tv,samsung,493.92,516558339,6e70bcba-f66c-45e9-8986-5bf58a8be0c9
2019-10-04 16:20:41 UTC,view,34900031,2069241409453425602,appliances.kitchen.grill,obi,355.81,541246087,1118979b-2305-4081-9350-2c046be03104
2019-10-06 17:09:53 UTC,view,5100816,2053013553375346967,,xiaomi,28.8,513160466,652384f6-2532-4b03-8851-fbb2ac56ec43
2019-10-07 06:05:37 UTC,view,13104962,2053013553526341921,,,633.22,516287264,2fdd9467-6823-4ca7-93a0-76d2c94795f1
2019-10-23 16:53:36 UTC,view,2701333,2053013563911439225,appliances.kitchen.refrigerators,samsung,952.38,553838169,e6ac9aad-b3c9-4192-bca4-c903aab95912
2019-10-22 14:16:15 UTC,view,26401414,2053013563651392361,,lucente,59.72,519079989,3f377d51-5699-4e03-87ea-97b1fbc5a36b
2019-10-16 15:23:15 UTC,view,1004249,2053013555631882655,electronics.smartphone,apple,745.21,512873162,481b26f8-b856-46d0-aa9a-53a3b5af5141
2019-10-03 10:19:02 UTC,view,4700671,2053013560899928785,auto.accessories.videoregister,xiaomi,48.39,542159102,877f7aba-a9d3-40e3-b5d5-87d4356e3bf7
2019-10-18 16:41:29 UTC,view,18200005,2053013554499420513,electronics.audio.acoustic,lg,133.07,551190454,372b921b-d959-498a-b39a-0b43a0fec33f
2019-10-06 14:55:47 UTC,view,4700569,2053013560899928785,auto.accessories.videoregister,ibox,56.59,515163593,266bb585-2029-4593-8f00-42eee59dd85c
2019-10-07 06:22:00 UTC,view,1005106,2053013555631882655,electronics.smartphone,apple,1541.87,514146525,18559b2e-de67-4b08-ab59-769ac4afffb6
2019-10-13 09:53:20 UTC,view,6000092,2053013560807654091,auto.accessories.alarm,tomahawk,97.81,539350600,69d5d5a6-aefe-467c-b909-13c83a6552a5
2019-10-05 10:26:45 UTC,view,9800055,2053013554071601477,,cougar,58.95,512793205,d706ad79-c806-4d9d-ac51-79e356d9f306
2019-10-20 17:02:56 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,1000.48,553487158,fd9c4856-1c0c-4351-aaa6-343fd5fb5199
2019-10-13 18:40:12 UTC,view,10800147,2053013554994348409,,saturn,12.56,559895225,867f8b48-f837-4888-8c9a-1e36e4f1f732
2019-10-30 14:30:08 UTC,view,1004849,2053013555631882655,electronics.smartphone,huawei,952.02,565800082,41a8b76a-0842-407c-a490-32d62bc8f2fc
2019-10-06 18:47:49 UTC,view,8800518,2053013555573162395,electronics.telephone,texet,25.96,515156436,4951a55e-bbce-4096-ab5f-3acddf766cc1
2019-10-20 07:55:05 UTC,view,1005101,2053013555631882655,electronics.smartphone,xiaomi,432.96,519149809,3bbb8f3c-8012-4873-932d-deb09b823b6f
2019-10-25 18:51:38 UTC,view,1201472,2172371436436455782,electronics.tablet,samsung,473.24,564141666,310432b8-fd58-43ec-946c-0f97905ba777
2019-10-14 12:58:39 UTC,view,1005134,2053013555631882655,electronics.smartphone,apple,1955.75,516764471,47fbcb07-b990-41d5-a277-2a194af4dc5c
2019-10-22 12:19:04 UTC,view,37900006,2152167773222993940,,merelani,158.31,548850700,b2307557-121f-434a-8fd2-d8cdbe161088
2019-10-07 05:58:53 UTC,view,1005102,2053013555631882655,electronics.smartphone,xiaomi,424.7,517776858,3b9b3fd5-a2d3-4e9f-96a6-1b28f334fcdc
2019-10-22 10:14:08 UTC,view,1801884,2053013554415534427,electronics.video.tv,shivaki,270.02,557498502,26188467-78bd-4297-99db-76b5e4ec7cab
2019-10-29 18:10:52 UTC,view,9100181,2053013552888807671,computers.peripherals.mouse,,20.05,531248076,47e8fdc5-2c2d-4b87-8f09-e84cf64ec7e8
2019-10-04 05:16:31 UTC,view,1500450,2053013552955916539,computers.peripherals.printer,hp,113.79,514425773,804650e6-6d45-476a-9524-c7539ab73fea
2019-10-13 10:47:09 UTC,view,5800738,2053013553945772349,electronics.audio.subwoofer,,29.6,516637195,1f1f12c0-0855-403b-b1fa-0db987b5fbf9
2019-10-24 21:48:05 UTC,view,5700779,2053013553970938175,auto.accessories.player,kenwood,97.81,514164619,3a7c51b2-8267-48b9-875e-4103ecf9de0a
2019-10-22 15:51:10 UTC,view,32601079,2053013566587404305,,okuma,18.48,514589118,a73801ab-94c2-40e6-b916-f2be82864806
2019-10-17 07:59:25 UTC,purchase,26201120,2053013563693335403,,lucente,147.24,522132270,c75de82c-b232-405b-98e1-1c7fd58ad9b7
2019-10-23 05:03:09 UTC,view,12600018,2053013554751078769,appliances.kitchen.grill,delonghi,386.08,513035308,f86b81dc-195e-46bd-a42d-08fe344192dd
2019-10-20 06:04:39 UTC,view,12714522,2053013553559896355,,,46.46,517174709,685b8e31-4b68-4564-a24b-ae8ff94c38c9
2019-10-12 16:53:33 UTC,view,15900119,2053013558190408249,,tefal,14.13,513056939,233f6de4-2f7d-4c06-b42f-809bd1aa1262
2019-10-06 05:01:07 UTC,view,7004492,2053013560346280633,kids.carriage,belecoo,102.82,514941775,1502c3c1-4d25-4dbc-a2fb-009cf9b8b756
2019-10-06 15:22:24 UTC,purchase,1004856,2053013555631882655,electronics.smartphone,samsung,130.76,516289464,b04b4f96-4cb8-404d-9fed-43d31c811b79
2019-10-27 13:28:50 UTC,view,5700282,2053013553970938175,auto.accessories.player,alpine,159.59,519664143,727b4d19-1633-4f77-a02f-cbed2cefc73b
2019-10-15 19:01:59 UTC,view,42600057,2096280601366626625,,matrix,130.57,533283395,91bf99e2-0835-4703-8f8e-2bbc26a28ce1
2019-10-25 08:14:47 UTC,view,14900005,2053013557787755041,,,3.2,518015264,b40029a0-514f-434c-8fd9-80698ef42177
2019-10-18 17:01:40 UTC,view,29502764,2053013566411243525,,qazprotein,12.74,514013066,33f73702-1f31-4a5e-b159-39d2065893f1
2019-10-18 06:28:10 UTC,view,28720559,2053013565228450757,apparel.shoes,bochetti,115.58,512682770,d913c6a9-8781-4d7f-ba2a-5c1c91c9eba9
2019-10-27 08:57:31 UTC,view,1005160,2053013555631882655,electronics.smartphone,xiaomi,215.05,520903744,380eb90b-5801-463b-8203-d7ec240d34a3
2019-10-25 15:45:40 UTC,view,1004543,2053013555631882655,electronics.smartphone,tp-link,110.43,553639782,887e4ebf-6496-4f0f-9af7-151432ba8184
2019-10-02 12:37:46 UTC,view,1004775,2053013555631882655,electronics.smartphone,xiaomi,181.65,517406798,d2595736-9238-469a-8417-c0e77bf83ab4
2019-10-24 09:12:15 UTC,view,3700791,2053013565983425517,appliances.environment.vacuum,lg,140.99,563622902,66f7bf43-862e-4e8c-9c03-ee5a3a46d661
2019-10-18 13:28:06 UTC,view,3601447,2053013563810775923,appliances.kitchen.washer,candy,437.54,549390350,4acd431b-7684-4f54-9ab4-1b7113e384f6
2019-10-09 06:33:43 UTC,view,12711990,2053013553559896355,,triangle,42.47,517445388,07839b56-c984-4200-96a3-b2e99cd5b3c2
2019-10-20 07:34:10 UTC,view,28714733,2053013565228450757,apparel.shoes,,38.35,518124159,4ee8db32-b9ae-45c7-9a77-26d9e42c0567
2019-10-15 18:05:10 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,1003.63,513278953,2b4b61a2-d6b4-49d1-80db-dbaf46d8acfc
2019-10-19 05:15:01 UTC,view,1005008,2053013555631882655,electronics.smartphone,xiaomi,96.78,530797672,4a5ad0d2-ef94-4eae-8e7f-beee3b3a2174
2019-10-26 18:13:59 UTC,view,22700740,2053013556168753601,,wera,82.22,564464694,bb5afe5d-e59a-477b-a886-50f940a150c6
2019-10-16 00:34:01 UTC,view,12718062,2053013553559896355,,,32.43,558892940,bb8b176d-6524-4e23-94cd-c6beeed3df44
2019-10-08 18:30:57 UTC,view,1003549,2053013555631882655,electronics.smartphone,samsung,334.6,515930994,82254f37-9513-4b1b-be4f-d2e7eac03d7c
2019-10-01 08:56:40 UTC,view,4700615,2053013560899928785,auto.accessories.videoregister,,87.52,512475445,0e8418ad-b345-4780-8d26-5959b5f29e51
2019-10-10 11:36:55 UTC,view,17100223,2053013558349791811,,impex,103.48,555725641,e9705494-caf8-413a-b96a-b98c55b58682
2019-10-24 03:56:58 UTC,view,1003879,2053013555631882655,electronics.smartphone,huawei,540.27,528412794,84a79fdb-963b-4f1a-b688-f52ea9882c57
2019-10-21 01:34:19 UTC,view,1801693,2053013554415534427,electronics.video.tv,hisense,452.78,541649939,7910b7fa-8625-4836-be25-149cedce87eb
2019-10-21 14:25:31 UTC,view,6600621,2053013554189041997,computers.components.memory,kingston,43.24,560380485,5cc31c75-190b-4a0e-bdd9-bbb3e04660e5
2019-10-24 04:38:00 UTC,view,8200248,2053013555413778833,,,77.2,538800870,2d8dfe05-65f7-4265-862b-d03c3b1696b3
2019-10-02 13:56:32 UTC,view,1004449,2053013555631882655,electronics.smartphone,xiaomi,205.67,514883828,62c29ad8-b979-49c9-8ed0-01563cd19fd9
2019-10-03 17:03:40 UTC,view,28101324,2053013564918072245,,balta,92.67,466221564,a4411e49-2bd7-4a42-b4bb-b433a789eaf9
2019-10-07 16:36:11 UTC,view,1802015,2053013554415534427,electronics.video.tv,lg,2573.79,515821617,1969074e-5525-4168-8bca-d7a3248da23b
2019-10-16 02:49:17 UTC,view,3600666,2053013563810775923,appliances.kitchen.washer,samsung,321.52,522197661,6fb4e242-2c0c-4e2f-b845-47fb63d2964d
2019-10-22 15:43:37 UTC,view,26204028,2053013563693335403,,sokolov,125.53,545865885,88daf953-6abc-4eb3-ab4e-36adfe9b4410
2019-10-11 07:05:00 UTC,view,16300055,2053013558131687989,,,13.13,526817653,d2a9c205-838a-4263-803e-0ccd81b46468
2019-10-14 16:08:45 UTC,view,12720196,2053013553559896355,,roadx,36.55,558011084,cbe95b02-16f0-4e35-bc83-cab4dbfd5633
2019-10-25 13:40:45 UTC,view,6701144,2053013554247762257,computers.components.videocards,msi,848.55,515222793,7e6adca0-f167-4e70-911c-916318199282
2019-10-24 01:30:47 UTC,view,4100353,2053013561218695907,,sony,489.05,528340166,a46b8a64-7292-4c12-aff9-3af1b235b299
2019-10-04 04:29:37 UTC,view,1700536,2053013553031414015,computers.peripherals.monitor,asus,859.71,512409199,408ef535-d072-4312-b4d2-f939ac953301
2019-10-30 07:35:13 UTC,purchase,1005115,2053013555631882655,electronics.smartphone,apple,967.77,542522374,d624059f-783e-4fc4-985c-abf0ca6ade8d
2019-10-06 09:29:24 UTC,view,28703613,2053013565069067197,apparel.shoes.keds,reebok,118.15,514842095,b297b3e8-651b-41f9-837a-1c7ac2b586eb
2019-10-20 15:15:50 UTC,view,26205038,2053013563693335403,,,95.76,560781931,d1fdb87e-597f-00f2-84f5-d71347984bf6
2019-10-28 17:27:27 UTC,view,2900299,2053013554776244595,appliances.kitchen.microwave,horizont,58.82,532304970,90abc43c-15a8-4400-8728-31b9831a8a9d
2019-10-13 12:17:09 UTC,view,1005161,2053013555631882655,electronics.smartphone,xiaomi,230.74,557683654,85276db2-3c62-4a59-8190-2ad3d7b8c05c
2019-10-18 14:55:16 UTC,view,1004565,2053013555631882655,electronics.smartphone,huawei,167.28,525865321,49a6f609-f7e0-46d8-bff4-a11a02cba991
2019-10-14 06:23:58 UTC,view,26300095,2053013563584283495,,lucente,620.87,512602903,3814dd63-66f5-4f39-83d2-c23b32e2fcae
2019-10-10 14:12:47 UTC,view,5801387,2053013553945772349,electronics.audio.subwoofer,pioneer,87.52,558826359,9ac6c2fa-36c0-4188-9b42-507eaf9bb34b
2019-10-04 15:56:59 UTC,view,5000344,2053013566100866035,appliances.sewing_machine,janome,270.25,518536487,9376f761-df37-4798-a1f5-592a98d23eb5
2019-10-30 09:24:57 UTC,cart,1005062,2053013555631882655,electronics.smartphone,xiaomi,182.82,548340998,1f48533f-e76f-4747-9cc1-99ecadf53523
2019-10-18 16:06:36 UTC,view,7101633,2053013555464110485,furniture.bedroom.bed,lorelli,79.54,514587507,f95cd845-2ecd-4a70-9850-4f2eeaf893ba
2019-10-19 07:23:52 UTC,view,4804056,2053013554658804075,electronics.audio.headphone,apple,160.62,541455421,39d40c3b-ee8b-415d-bcd1-fb68b1040dce
2019-10-04 13:54:45 UTC,view,28101272,2053013564918072245,,confetti,15.44,525878192,df88931d-387a-474e-b59e-1470f975469d
2019-10-24 12:14:35 UTC,view,23100035,2053013561638126333,,,411.58,536590764,dfb3873b-22e8-4c05-a0ab-4ad7088c129d
2019-10-16 15:11:28 UTC,view,1004209,2053013555631882655,electronics.smartphone,samsung,88.8,560909030,388e8b22-4202-4729-8c02-762f06cc40ba
2019-10-15 22:33:10 UTC,view,5100337,2053013553341792533,electronics.clocks,apple,367.81,516413688,04bc7c1a-3208-448f-8600-e201fc04f053
2019-10-31 09:29:33 UTC,view,22500050,2053013552469377249,,mart,12.59,518761076,680ab10b-8dc7-44ff-91e5-feb029dd49cb
2019-10-05 16:10:45 UTC,view,1005105,2053013555631882655,electronics.smartphone,apple,1415.48,513627619,4ab25ab9-8ac8-4d18-bbae-ee55c86331e3
2019-10-06 08:09:18 UTC,view,1004873,2053013555631882655,electronics.smartphone,samsung,380.31,512970435,2a60da25-ab7b-4ff1-b3b0-28f72b8e452a
2019-10-26 13:55:40 UTC,view,6100148,2053013560866374351,auto.accessories.radar,playme,134.11,545510843,dba532b6-6d34-4102-826a-d3d96f44d5fa
2019-10-25 07:00:31 UTC,purchase,9002783,2053013553140465927,kids.toys,bestoy,72.07,545614761,b093414c-275c-44fd-9394-e8b555c66898
2019-10-26 17:44:09 UTC,view,13000009,2053013561159975647,,defender,12.07,564453236,8c38f0a4-f86f-439d-921a-492569a40449
2019-10-04 05:10:46 UTC,view,10100767,2053013553283072273,,hasbro,43.22,512929145,39c9cfa7-5272-4738-8786-a6ab19815cba
2019-10-01 23:48:54 UTC,view,25510241,2053013562250494749,,gerat,12.1,521366257,5534bf13-fc66-4558-95b0-4202f33adc57
2019-10-09 09:00:56 UTC,view,1005135,2053013555631882655,electronics.smartphone,apple,1747.79,514513753,da90f34e-44ac-4226-9e26-c27b7c8acc50
2019-10-22 16:12:49 UTC,view,11700274,2053013554591695207,electronics.audio.acoustic,sony,115.81,540586673,f5952231-21c6-4fec-8f70-fa8795e777b8
2019-10-03 07:25:20 UTC,view,13201007,2053013557192163841,furniture.bedroom.bed,,276.43,542472565,25c7fd14-931f-4a09-990e-1f394d2b7870
2019-10-04 10:39:02 UTC,view,1004133,2053013555631882655,electronics.smartphone,xiaomi,143.61,513943937,97e94ea0-fb97-499f-8347-95f4aed30fd4
2019-10-31 04:43:49 UTC,view,47500003,2110937143172923797,construction.tools.light,ansmann,17.99,514446040,5cc185e2-72ea-43c9-8c0e-b42902a3bb28
2019-10-12 08:40:25 UTC,view,6400249,2053013554121933129,computers.components.cpu,amd,142.35,513010760,729d5c06-e01f-490e-b61f-ec00885ab44b
2019-10-06 09:56:06 UTC,purchase,1004833,2053013555631882655,electronics.smartphone,samsung,173.93,556703732,8f37a239-1c1c-4f6e-900d-d0308c06ba3a
2019-10-29 14:17:40 UTC,view,12701963,2053013553559896355,,tunga,31.64,541119353,7fab8f5c-525c-486c-a417-970fc0262e1d
2019-10-13 06:17:27 UTC,view,28704454,2053013565228450757,apparel.shoes,etor,126.13,531496332,e2990c41-e61b-4b9a-93b4-4d91750f0d5a
2019-10-11 02:28:24 UTC,cart,1004858,2053013555631882655,electronics.smartphone,samsung,131.64,556972333,0c3e1d24-692d-4cd4-a5cc-e5488490aa11
2019-10-11 20:29:25 UTC,view,22700459,2053013556168753601,,info,233.98,542388094,3aa6226a-5c7e-4f36-accf-f39affbcc137
2019-10-13 15:54:26 UTC,view,28703741,2053013565362668491,apparel.shoes.keds,nike,66.67,513041949,4c4b3f5b-2ed3-47f9-a9cf-9c2699d9f3a6
2019-10-30 19:53:52 UTC,view,38900028,2085718636156158307,,,38.59,560496534,6a44c54e-aa8d-406a-9959-68a3fd225a16
2019-10-13 16:10:05 UTC,view,26011741,2053013562560873263,,,2.33,559855508,5d49ec9b-b6fd-4885-b1bd-1cc6f7d9b530
2019-10-24 10:29:33 UTC,view,54900007,2146660887203676486,apparel.costume,,51.48,514740348,2984c161-e665-4fa5-a73d-3c38c1fee8a5
2019-10-02 15:51:29 UTC,view,5100166,2053013553375346967,,fitbit,180.16,526990013,505b090f-942b-4c1d-9a01-4d2ea3cee322
2019-10-17 05:10:54 UTC,view,3600990,2053013563810775923,appliances.kitchen.washer,indesit,208.32,513454021,5ff390dd-5a48-4400-88a0-8739a259e543
2019-10-03 05:04:59 UTC,view,12711053,2053013553559896355,,tunga,31.66,514494721,55924042-2573-4f5a-a7b6-9b0b6e077109
2019-10-22 12:33:16 UTC,view,5100503,2053013553375346967,,xiaomi,22.86,562970241,67988003-d3d5-48e2-833e-c05362dccd0e
2019-10-17 08:08:43 UTC,view,12200833,2116907525176557699,sport.bicycle,cube,1441.22,512384569,5770e200-9a95-409d-98e4-42b75ffc2496
2019-10-13 18:25:25 UTC,view,3701375,2053013565983425517,appliances.environment.vacuum,hoover,161.88,512501159,62e3db41-fc47-4c2c-bfa0-c1dc1810a7db
2019-10-30 04:52:13 UTC,view,1005203,2053013555631882655,electronics.smartphone,xiaomi,112.87,516086988,7c1ecbc8-9da8-8a07-704f-f49b054ef917
